full.name,ip.address,region,in.store,age,items,amount
Detra Schulist,31.14.67.53,4,1,51,6,107.87
Abdul Ledner,217.39.3.241,4,1,36,5,1655.7
Candi Hermann,,2,0,35,5,69.779
Graig Klein,,4,0,21,4,2900.5
Son Bergnaum,,3,0,41,2,305.78
Rickie Cronin,247.89.124.194,3,1,26,5,693.38
Brook Schuster,,2,0,65,6,474.22
Lowell Swift,,3,0,27,2,2791.2
Adam Luettgen,122.41.86.63,3,1,69,3,135.16
Danille Reinger,49.132.84.206,1,1,44,2,612.6
Dolores Wisoky,64.134.51.136,4,1,53,1,1226.6
Beula Hermiston,,2,0,66,1,290.2
Merrill Ernser,,4,0,59,5,2349.1
Patsy Keebler,,3,0,20,4,2774.7
Elli Terry,,2,0,74,3,226.73
Erick Deckow,105.94.185.73,1,1,23,7,1244.7
Aron Abernathy,,3,0,20,3,290.78
Barney Sanford,186.162.52.75,1,1,64,8,984.74
Emmett Roberts,,3,0,27,7,2384.7
Signe Ratke,,2,0,71,1,258.99
Daryl VonRueden,52.183.70.83,1,1,60,5,934.75
Sixta Mayert,,2,0,59,5,213.5
Danny Bartell,,4,0,41,3,1981.1
Junior Kub,,3,0,52,7,2757.1
Randall Johnston,235.196.131.79,1,1,31,7,1259.1
Abigail Schroeder,56.208.186.107,4,1,40,3,1124.7
Damien Rosenbaum,156.41.1.124,1,1,29,3,1662.1
Jefferey Dickinson,2.92.166.246,3,1,50,4,613.5
Mickey Zboncak,103.143.178.106,3,1,27,4,243.23
Eddy Kuhlman,,3,0,30,8,2290.8
Moises Runolfsson,,3,0,30,4,2438.9
Felipe Padberg,254.200.20.120,1,1,68,7,389.65
Hildegard Johnson,142.153.226.35,4,1,55,6,1734.6
Jacelyn Fahey,64.211.74.9,3,1,56,6,476.13
Korey Ryan,,2,0,55,5,369.14
Sergio Barrows,,2,0,62,3,41.642
Rickie Aufderhar,,2,0,84,7,407.99
Jerome Feeney,232.121.179.129,1,1,43,4,1458.5
Jefferey Wiza,237.116.150.209,4,1,37,8,703.9
Tana Schultz,101.184.12.43,1,1,39,6,804.62
Amos Mertz,,2,0,80,4,283.45
Sherri Jewess,238.89.43.58,4,1,29,8,374.34
Janeth Gusikowski,169.76.54.247,4,1,47,7,1754.5
Irene Nikolaus,68.181.114.131,3,1,41,6,472.82
Christia Jaskolski,,4,0,37,2,2126.3
Dorsey Koch,,4,0,62,6,1555.2
Arnoldo Turner,172.42.219.215,1,1,25,7,818.99
Cami O'Connell,,2,0,58,4,19.723
Gary Wilderman,80.101.14.121,1,1,49,4,535.97
Horacio Runte,167.70.70.168,1,1,48,4,565.71
Ulysses Lebsack,,2,0,44,5,117.54
Deane Bernier,192.215.37.224,1,1,34,6,986.34
Ying Jacobi,,4,0,24,7,1397.7
Paris Johns,,4,0,32,3,130.7
Marnie Oberbrunner,,4,0,46,3,1363.8
Lorenzo Hoppe,207.62.182.14,1,1,38,4,364.37
Altha Howe,,2,0,70,6,204.19
Wade Ortiz,,4,0,24,3,183.21
Benjamin Bernier,,2,0,62,5,22.933
Dennise Runolfsson,,2,0,57,5,269.46
Claud Welch,,2,0,81,5,470.2
Ellan Lesch,166.28.30.253,1,1,30,7,890.17
Dudley Swaniawski,,4,0,59,6,2408.2
Josephina Herman,,4,0,51,6,509.84
Catrina Okuneva,,3,0,55,4,1931.2
Harvey Toy,,3,0,53,6,206.58
Emmanuel Emard,76.200.129.227,4,1,29,6,994.08
Eddie Mueller,,3,0,24,8,1134.5
Cruz Douglas,8.103.21.87,3,1,27,8,583.05
Glenn Hodkiewicz,74.247.29.115,1,1,50,2,701.47
Tommie Fadel,233.61.71.139,3,1,40,7,863.82
Augustine Ortiz,,3,0,38,2,1191.2
Gordon Hyatt,,2,0,85,3,170.48
Clarence Ankunding,40.91.155.183,3,1,43,3,217.32
Ramiro Kohler,92.69.239.187,3,1,32,4,761.52
Russel Haley,226.77.40.132,1,1,42,6,728.8
Val Hammes,155.67.68.142,3,1,67,7,853.6
Xavier Heidenreich,,2,0,68,8,161.26
Brandon Dickinson,,2,0,40,4,271.98
Eldridge Stiedemann,220.51.201.196,4,1,31,7,663.9
Jess Stark,,3,0,29,1,381.38
Carol Schaden,208.248.139.4,4,1,43,2,1604.2
Bill Predovic,121.55.239.45,1,1,32,5,436.24
Candice Tromp,,2,0,59,7,61.651
Andres Cremin,70.146.214.250,3,1,65,5,142.53
Brande McKenzie,,3,0,35,2,2916.7
Eddy Stokes,97.107.83.41,3,1,24,2,507.45
Jarrod Kohler,,4,0,63,4,2871.3
Tommie King,,4,0,29,8,2602.4
Lucio Jakubowski,,2,0,64,5,102.51
Theo Glover,186.254.114.65,1,1,29,4,740.74
Shad Sporer,147.80.55.108,4,1,55,7,1118.6
Brian Grimes,4.32.97.170,4,1,43,5,1826.5
Connie Quitzon,223.4.108.71,4,1,23,7,1152.8
Dwayne Kohler,140.72.49.141,4,1,29,5,861.24
Jolene Schroeder,,2,0,46,7,483.0
Shawana Runolfsdottir,,3,0,45,5,161.68
Cleveland Stracke,,4,0,60,2,226.3
Jerilyn Schowalter,,4,0,63,4,683.0
Lizabeth Larson,199.185.71.194,1,1,68,3,852.21
Harris Hammes,105.1.206.15,1,1,28,6,1643.6
Lenny Muller,165.157.146.112,3,1,69,5,745.69
Eliseo Schaefer,134.150.40.72,4,1,24,3,1869.4
Sherrie Schuppe,,3,0,18,7,1886.9
Oswaldo Kling,,2,0,80,6,71.741
Audra Wintheiser,193.176.114.189,3,1,31,4,143.54
Antione Abshire,,2,0,43,2,344.56
Enid Dickens,206.108.61.73,3,1,36,1,877.42
Sherri Glover,,2,0,60,3,391.07
Hyun Kemmer,,2,0,34,3,260.61
Norman Murray,88.189.46.137,3,1,50,5,255.66
Pauletta Hermann,199.59.51.189,1,1,29,1,956.58
Deonna Windler,,4,0,48,4,1121.9
Melvina Blanda,182.212.122.47,3,1,60,8,68.015
Octavio Murphy,,2,0,47,4,483.42
Alvina Schoen,205.89.79.108,3,1,53,4,494.24
Lanie Farrell,111.138.63.60,3,1,53,3,757.3
Aisha Kutch,142.157.156.157,1,1,31,7,513.45
Kylie Gutmann,,4,0,50,4,1966.5
Cheryl Marks,,2,0,61,8,466.92
Karissa Bergstrom,84.166.36.61,1,1,35,3,631.8
Mittie Batz,,3,0,21,4,2000.9
Sydney Kerluke,,2,0,74,4,22.218
Enoch Lynch,,4,0,28,7,2053.5
Berry Gerhold,,4,0,34,5,2650.9
Kyong Nienow,105.154.166.198,4,1,50,8,1585.9
Maragaret Gulgowski,167.91.8.76,1,1,51,5,994.03
Tom Hahn,,4,0,40,3,2902.8
Mariella Hamill,77.154.55.17,3,1,64,3,959.43
Brandon Harber,,2,0,56,3,27.621
Juanita Langosh,61.47.63.30,3,1,38,3,178.09
Palmer Renner,184.35.183.163,4,1,28,4,1567.8
Isobel Lang,,4,0,25,8,505.97
Lynwood Mante,30.30.121.69,1,1,32,7,680.85
Shameka Jast,86.89.113.235,1,1,39,5,1682.5
Epifania Waters,,2,0,78,2,390.95
Elias Fritsch,197.226.37.28,4,1,19,7,769.1
Toya Parker,,2,0,77,2,18.473
Lelah Grimes,232.26.255.180,1,1,50,6,933.81
Orlando McGlynn,68.119.57.142,3,1,31,1,107.63
Fransisca Mitchell,157.157.106.92,1,1,25,4,1958.3
Venessa Goldner,,4,0,35,4,1125.8
Magaly Wisoky,,2,0,64,4,33.15
Arnold Ernser,235.254.130.58,1,1,24,7,1402.1
Titus O'Hara,158.247.30.243,1,1,33,2,301.22
Timothy Lockman,,2,0,66,5,322.75
Myrl Nitzsche,202.238.104.150,3,1,41,3,274.69
Erin Streich,,2,0,38,8,343.0
Tristan Dickinson,,2,0,51,5,175.35
Jerrod Hermiston,,3,0,53,3,599.76
Kristen McClure,136.106.7.216,4,1,45,2,1872.0
Georgene Botsford,,2,0,49,6,56.968
Setsuko Ankunding,,4,0,21,3,1076.4
Charise Conn,,4,0,47,7,335.51
Hipolito Abshire,81.240.83.107,1,1,54,5,428.4
Elvin Thompson,95.142.120.82,3,1,42,8,208.03
Rene Lind,187.57.119.56,4,1,38,2,1112.1
Dante Grimes,183.19.20.17,1,1,28,4,638.46
Kera Casper,18.56.229.52,1,1,67,5,930.25
Herb Kunze,84.195.106.101,1,1,55,7,524.49
Tiny Sauer,,2,0,56,6,288.66
Kallie Stoltenberg,,4,0,21,6,418.67
Bruno Hilll,,2,0,49,7,190.68
Curt Casper,135.240.40.165,1,1,32,6,531.6
Lynelle Gutmann,,2,0,49,8,432.55
Denice Kreiger,,2,0,60,5,360.48
Michale Kuphal,,2,0,78,7,122.24
Stephany Larkin,,4,0,41,2,938.58
Modesto Champlin,,4,0,46,3,2807.3
Latrisha Walker,,3,0,41,5,2726.8
Evon Lynch,,3,0,25,8,1269.1
Dennis Stokes,115.208.88.47,4,1,23,6,997.0
Eldon Powlowski,,2,0,65,2,407.7
Hipolito Volkman,,3,0,45,7,1364.2
Sal Heathcote,243.203.62.82,4,1,49,2,1232.7
Serita Legros,,4,0,59,4,980.91
Myles Hamill,,3,0,22,4,1521.8
Petronila Ondricka,,4,0,22,7,2410.4
Emily Champlin,49.16.155.214,4,1,26,3,1646.2
Wilson Metz,209.71.134.53,1,1,43,5,738.86
Ismael Murray,163.58.210.50,1,1,58,4,477.42
Willa Goyette,156.143.171.170,3,1,59,5,330.67
Shan Thiel,,2,0,69,5,41.088
Guillermo McCullough,48.219.219.255,4,1,36,8,1719.1
Owen Jacobi,218.78.128.181,4,1,25,6,1251.1
Molly Prohaska,183.173.103.49,3,1,57,8,359.45
Jared Green,,4,0,23,2,872.23
Lennie Schroeder,,4,0,32,3,437.93
Garfield Emmerich,,2,0,69,2,186.89
Ricarda Cruickshank,,2,0,43,6,128.71
Stanford Moen,132.38.146.153,1,1,44,4,868.17
Eleni Stanton,46.78.122.150,1,1,25,3,806.38
Clyde Corkery,,4,0,52,1,2228.2
Shalonda Grimes,,2,0,66,1,120.51
Jutta Sauer,8.129.142.239,4,1,29,8,1535.0
Cindie Runte,,2,0,43,8,316.42
Joaquin Franecki,143.139.17.102,1,1,57,2,556.92
Moriah McCullough,108.218.232.211,1,1,55,7,581.08
Larry Witting,181.102.24.111,3,1,43,2,248.75
Zada McClure,,3,0,29,5,270.68
Caleb Pouros,214.42.138.93,4,1,34,6,400.43
Allen Corkery,187.113.237.190,1,1,28,5,136.08
German Gaylord,,2,0,33,7,404.6
Cedric Beatty,,2,0,61,5,237.56
Dorris Heaney,,2,0,53,2,415.49
Dreama Marquardt,,2,0,43,4,284.76
Ardelia Schmitt,155.1.98.111,3,1,72,4,397.18
Nidia Swift,,2,0,30,1,199.61
Ozie Wiegand,,2,0,33,5,107.84
Shannan Harris,175.21.116.34,1,1,25,1,340.17
Raleigh Steuber,,3,0,48,6,2827.8
Gwyn Windler,14.183.35.71,4,1,28,5,141.18
Josiah Ernser,150.233.1.98,4,1,25,2,460.5
Gino Bins,,2,0,58,3,152.49
Nick Kassulke,,2,0,55,6,172.21
Kacie Hansen,230.131.29.251,4,1,42,4,428.93
Sherwood Rohan,149.197.167.232,4,1,26,5,257.22
Nadine Stoltenberg,168.56.72.10,1,1,54,4,832.38
Chandra White,,2,0,78,2,220.45
Frank Ferry,33.183.52.166,4,1,37,3,725.06
Hans Swift,202.102.97.85,1,1,46,7,233.47
Fausto Hackett,,4,0,33,4,2411.8
Hubert Brown,122.176.63.116,3,1,62,6,504.88
Gilma Botsford,208.119.84.38,1,1,36,2,530.14
Angelo Graham,,2,0,56,2,220.44
Bernardina Klocko,210.35.232.245,3,1,37,5,606.01
Nila Hayes,201.160.225.177,4,1,19,6,1037.3
Haywood Dickens,,3,0,49,1,2393.0
Jocelyn Wiegand,,2,0,81,1,455.31
Rosalia Bashirian,,4,0,20,3,2079.2
Brant Cassin,,2,0,34,2,79.741
Jerry Smith,,2,0,67,6,491.23
Morton Purdy,76.35.55.168,1,1,55,6,111.32
Tonda Lehner,135.81.190.71,4,1,40,7,1492.0
Kelvin Wiegand,120.132.203.255,1,1,36,2,769.26
Reyes Krajcik,,2,0,80,7,86.848
Seth Gutkowski,16.133.130.37,4,1,44,2,594.64
Jocelyn Schmitt,156.37.85.193,1,1,59,8,664.68
Terrell Mertz,,2,0,48,4,53.49
Yuki Barrows,,4,0,26,8,2591.9
Brett Kling,158.180.26.65,1,1,42,2,251.05
Lore Jacobson,,2,0,45,4,276.72
Sidney Mann,,4,0,34,6,321.42
Shelli Doyle,,2,0,67,5,404.9
Refugio Lakin,,2,0,76,2,59.229
Marianna Hyatt,90.244.155.160,3,1,59,2,357.01
Herman Schuppe,,4,0,60,6,1429.9
Nathan Wiza,36.32.9.73,4,1,36,7,1214.9
Kelly Kuhn,,3,0,55,3,2462.2
Waldo Daniel,137.185.158.36,3,1,52,5,861.17
Dannie Kling,222.126.75.65,1,1,25,4,1288.0
Geoffrey O'Hara,51.231.32.117,3,1,67,6,253.35
Marinda Schultz,,2,0,28,5,119.74
Leontine Shanahan,157.221.247.14,4,1,22,4,1012.0
Marg Kreiger,,2,0,80,1,341.24
Debby Botsford,154.80.127.25,3,1,50,2,124.38
Wilbur Prohaska,180.44.131.244,3,1,72,5,390.91
Krishna Morar,,3,0,23,4,2474.4
Emory Turcotte,,4,0,34,2,624.36
Ali Bogan,,3,0,20,4,1817.4
Herman Jenkins,218.29.177.25,4,1,55,2,899.0
Bruno Torp,,2,0,63,3,358.52
Brianne Bechtelar,158.193.189.5,3,1,43,6,906.94
Paris Hegmann,62.129.189.182,3,1,45,5,231.29
Nichole Parisian,248.245.207.12,1,1,44,1,155.78
Karey Kemmer,191.110.92.226,3,1,66,5,999.06
Gregorio O'Conner,67.60.112.172,3,1,46,7,976.77
Jc Kuhlman,40.235.114.83,3,1,53,8,85.827
Melvina Kuphal,221.72.144.147,3,1,70,5,79.348
Kyle Mann,,4,0,25,6,2937.5
Armando Emard,118.121.142.17,1,1,29,1,666.02
Analisa Gleichner,18.142.219.164,1,1,72,5,997.83
Eldridge Mann,,2,0,52,3,18.617
Jetta Tremblay,40.7.198.91,1,1,32,8,398.7
Gavin Bradtke,,4,0,61,4,2604.9
Oleta Kessler,,4,0,54,8,2337.9
Connie Morar,,2,0,78,7,43.237
Cecil Bartell,102.13.190.161,1,1,44,7,505.4
Ivan Kling,246.48.215.61,4,1,20,6,1050.5
Shayne Feil,,2,0,48,7,389.71
Nicholle Witting,,2,0,53,6,480.22
Gabriel Bins,251.165.132.50,1,1,36,6,489.64
Angel Brekke,,4,0,22,2,2515.2
Alexander Mann,86.150.4.111,1,1,38,2,796.82
Billie Christiansen,,3,0,56,2,1900.0
Keren Heidenreich,,2,0,72,2,481.27
Mercedez Altenwerth,99.159.78.147,1,1,33,4,1493.2
Aleen Terry,,4,0,29,5,2125.9
Raymundo Hermiston,246.62.142.6,3,1,24,7,259.74
James Kris,3.61.117.164,4,1,34,6,366.62
Dwayne Dietrich,,2,0,81,6,254.32
Karen VonRueden,,2,0,67,7,439.83
Ivan Gutkowski,42.104.188.217,3,1,51,4,429.62
Angelo Harris,,2,0,69,3,278.57
Mickey Johnston,,4,0,42,5,2256.4
Demetra Bernier,,4,0,43,2,2142.7
Tonya Kilback,,2,0,49,2,14.726
Daria Borer,,2,0,41,8,432.65
Avis Yost,54.153.172.162,1,1,38,2,1898.9
Derick Smitham,185.12.144.125,1,1,70,2,958.52
Norman Mayer,98.40.223.155,3,1,57,4,242.18
Russell Beatty,235.244.242.52,4,1,44,5,724.07
Hershel Lehner,,2,0,67,7,424.07
Deloise Hand,218.47.63.118,1,1,27,2,1259.1
Chastity Keebler,,2,0,54,7,402.31
Willa Cormier,,2,0,81,8,464.22
Dorian Schmeler,11.222.199.117,4,1,53,3,792.86
Ardella Johnston,,4,0,23,4,1706.6
Samual Berge,,4,0,30,4,535.0
Johnathon Roberts,,2,0,66,6,5.9176
Angelina Hagenes,,4,0,56,4,2583.5
Stephnie Feil,210.100.2.242,1,1,25,8,1898.4
Zack Bode,164.157.127.162,4,1,54,2,422.74
Wilford Emard,,4,0,50,6,1927.3
Valrie Daugherty,,3,0,50,1,2184.4
Hana Cormier,,4,0,45,5,169.38
Sherice Hyatt,,2,0,76,5,256.86
Vernia Hermiston,,2,0,53,7,257.47
Laurence Lind,,4,0,41,6,1374.1
Sammie Schimmel,227.125.64.3,1,1,29,3,271.32
Luigi Marquardt,,2,0,49,3,426.84
Bettina Tillman,,2,0,33,8,22.702
Hyacinth Block,,4,0,37,7,2062.5
Alline McClure,150.113.186.153,3,1,44,3,146.67
Jade Gerlach,,2,0,37,7,406.69
Leticia Schaefer,159.93.201.239,4,1,40,3,1070.4
Lashonda Waelchi,,4,0,41,6,1690.2
Alton Pouros,,4,0,45,5,269.02
Fidel Kuhic,247.89.35.33,3,1,27,4,904.76
Sharyn Schumm,28.187.72.196,1,1,35,1,1904.5
Jesse Beer,,4,0,34,8,2543.7
Vinita Lockman,,2,0,43,8,64.045
Chasidy Lindgren,,4,0,40,6,868.89
Timothy Cummerata,,4,0,36,5,380.78
Ivelisse Hills,,2,0,65,1,302.59
Marica Kub,,4,0,28,3,1828.8
Whitley Bergnaum,243.31.227.157,1,1,55,3,191.16
Freeman Hand,230.238.32.216,1,1,69,3,866.24
Benjamin Johnson,182.122.84.57,4,1,53,5,805.32
Bradley Schiller,,4,0,28,2,1262.8
Herminia Runte,177.65.53.239,4,1,36,3,669.62
Joeann Steuber,,4,0,53,3,1249.9
Herschel Boehm,55.93.141.35,1,1,61,6,774.22
Micah Marvin,,2,0,74,5,91.423
Lady Spencer,30.57.220.177,1,1,38,5,529.27
Stephnie Luettgen,,2,0,67,6,20.165
Chara Walsh,63.125.251.56,3,1,25,1,297.08
Micha Ratke,187.98.32.193,1,1,57,2,961.34
Hong Kuphal,115.211.134.187,1,1,24,7,969.32
Joanie Powlowski,,2,0,33,4,254.14
Wiley Herman,131.244.143.16,1,1,74,3,704.14
Ron Hodkiewicz,117.20.29.86,1,1,36,3,1537.2
Dannie Bauch,,2,0,39,2,447.9
Patricia Roberts,42.72.178.153,1,1,60,5,941.48
Collene Conroy,141.85.221.20,3,1,39,3,945.98
Donnie Satterfield,,2,0,53,4,350.25
Shirlee Herman,49.141.232.61,4,1,54,7,266.7
Mauro Schumm,74.216.99.212,3,1,37,2,846.26
Marva Bernier,,3,0,22,6,1277.9
Delphia Eichmann,,3,0,22,1,1498.3
Heidy Volkman,96.65.91.225,1,1,60,6,867.15
Thora Bins,,2,0,59,2,108.99
Palmer Johns,,4,0,42,4,494.18
Junior Lesch,,4,0,55,3,283.34
Angelita Green,,4,0,24,3,1579.0
Douglas Abbott,110.21.71.46,1,1,52,5,934.94
Antonia Volkman,132.245.234.23,4,1,29,4,810.22
Vanessa Casper,,2,0,43,5,30.195
Miquel Harber,,2,0,83,6,35.227
Lester Jakubowski,8.238.49.10,1,1,44,8,1252.4
Marianne Christiansen,,2,0,47,5,120.88
Arden Feil,162.224.177.28,3,1,42,8,722.79
Carrol Hagenes,121.47.246.86,1,1,35,4,1103.6
Denice O'Conner,199.131.22.121,1,1,32,7,82.283
Kathrin Jacobs,,4,0,20,1,223.67
Helene Wuckert,128.250.67.84,1,1,50,6,579.87
Randal Ward,,3,0,59,7,2740.6
Evalyn Kassulke,,2,0,77,8,266.05
Nola Barton,164.92.62.206,1,1,49,3,1828.5
Gus Haley,64.233.18.120,1,1,41,3,895.57
Tonita Considine,,2,0,51,5,431.95
Dung Hodkiewicz,,4,0,54,4,1746.4
Magen Fahey,,4,0,45,7,2644.3
Denis Schroeder,113.122.169.94,1,1,44,3,608.76
Mui Adams,230.28.35.72,1,1,71,7,374.68
Alisha Towne,,4,0,38,2,850.43
Melina Zieme,,4,0,39,3,2002.5
Kieth Rath,,4,0,55,5,2220.4
Shasta Graham,,3,0,35,8,2691.0
Ena Marvin,,2,0,63,2,379.17
Shemeka Schaefer,181.224.58.247,4,1,24,3,1909.8
Ambrose Kilback,,3,0,29,6,1409.1
Barney Ratke,180.93.183.113,1,1,64,6,258.59
Remona Lang,,4,0,25,7,695.41
Bettyann Heaney,,2,0,68,5,385.92
Mitchell Collier,20.169.43.253,4,1,24,7,1924.4
Paige Lynch,231.128.250.6,4,1,41,3,682.88
Joe D'Amore,,2,0,46,4,88.406
Henry Miller,42.24.110.71,3,1,41,6,345.18
Rory Rowe,,4,0,27,2,1247.5
Hilton Brakus,128.164.18.98,4,1,19,5,1422.7
Russ Rogahn,124.214.206.117,1,1,47,7,413.69
Gloria Prosacco,,4,0,29,5,1167.7
Andy Gulgowski,73.220.235.103,3,1,45,2,916.66
Nikia Price,,4,0,49,2,1711.1
Newton Considine,,4,0,36,6,2748.7
Henry Ryan,14.80.43.18,4,1,47,7,361.91
Billie Veum,223.130.38.227,1,1,42,3,1432.7
Daysi Barton,92.144.99.62,1,1,25,4,795.19
Latashia Greenholt,61.123.250.223,4,1,42,3,1437.5
Katheryn Lesch,230.248.247.76,3,1,40,2,625.07
Chung Goyette,,2,0,51,8,275.9
Mose Kub,71.3.107.136,3,1,60,4,898.66
Annamaria Mayert,125.77.48.77,4,1,42,2,1196.0
Berta Kertzmann,67.144.178.3,4,1,35,3,1635.6
Lucille Considine,181.148.184.197,1,1,26,5,657.47
Bruce Fisher,126.221.146.253,4,1,25,2,1560.0
Particia Bauch,,2,0,69,6,44.571
Ward Green,16.160.18.42,3,1,28,3,414.15
Tanna Mertz,,4,0,34,3,898.67
Illa Pagac,,2,0,55,3,144.82
Kandi Hermiston,5.30.54.72,1,1,23,1,333.56
Zelma Fahey,140.246.3.193,4,1,23,2,1210.7
Maida Runolfsson,,3,0,21,1,1814.4
Shelby Koelpin,250.81.44.191,4,1,53,3,974.62
Joesph Borer,78.132.217.91,3,1,34,7,535.71
Aaron Dicki,,4,0,22,8,1918.6
Fae Price,,2,0,57,2,255.36
Aubrey Moore,48.13.34.111,1,1,37,4,924.38
Jettie Gibson,,3,0,21,3,1110.3
Hershel Bernhard,,3,0,32,7,1656.5
Jordon Smith,,4,0,31,2,298.14
Mitzie Kub,159.206.55.29,1,1,50,6,363.15
Joya Pouros,125.125.187.245,3,1,74,2,161.83
Sherril Hermiston,245.113.30.28,1,1,63,7,911.06
Anton Ullrich,,4,0,38,7,2624.8
Twanna Nolan,78.218.167.128,3,1,64,2,297.78
Willard Moen,153.158.87.117,4,1,43,5,744.43
Howard Bernier,217.25.241.120,1,1,54,6,294.22
Billy Cartwright,177.226.113.231,3,1,58,5,926.49
Gale Gusikowski,,3,0,41,5,2997.9
Georgette Kihn,162.161.88.144,1,1,47,7,1441.2
Laurence Steuber,,2,0,35,1,129.14
Elias Corwin,110.251.231.184,4,1,38,2,602.7
Lupe Dach,46.215.241.164,1,1,26,4,52.91
Freeman Keeling,180.4.194.228,4,1,31,2,1702.7
Mariana Kovacek,,2,0,84,5,174.41
Honey Collier,,3,0,40,4,1320.8
Nickolas Fay,,2,0,66,5,255.97
Marshall Rippin,155.26.168.33,1,1,66,7,331.02
Leia Kovacek,,2,0,57,4,331.77
Louis McCullough,,2,0,77,7,62.801
Melody Hartmann,87.124.9.128,3,1,57,6,284.74
Elmer Bruen,,4,0,25,6,197.59
Rosaline Renner,185.8.227.188,4,1,21,5,740.1
Chadwick Jerde,99.235.86.73,1,1,52,5,874.51
Dawne Hermiston,,3,0,52,3,2545.0
Tad Purdy,123.141.34.223,1,1,50,1,960.43
Emmanuel Collier,,2,0,36,5,133.17
Joaquin Schamberger,241.185.151.207,1,1,35,2,952.54
Adelia Leuschke,199.86.11.98,3,1,65,2,547.66
Damon Frami,,4,0,61,1,512.94
Morgan Gleichner,190.63.227.76,4,1,19,4,498.48
Miguel Hyatt,,4,0,25,1,1073.1
Corazon Howell,186.7.191.102,1,1,33,7,677.54
Sacha Bergnaum,,2,0,29,4,14.763
Geneva Goodwin,221.96.75.255,3,1,49,3,689.77
Shirlene Pfannerstill,158.109.101.111,4,1,26,6,1879.6
Nora Dooley,,2,0,74,5,498.08
Vonnie Schinner,,3,0,18,6,180.9
Anjanette Bailey,,2,0,45,6,356.7
Amberly White,,2,0,73,6,21.696
Buford Price,189.32.124.202,4,1,37,6,334.56
Meggan O'Hara,,4,0,40,6,704.15
Corey Haley,246.181.2.225,1,1,68,4,872.43
Dominic Okuneva,,4,0,21,5,1120.6
Sherryl Bayer,180.8.172.47,3,1,74,5,525.69
Donn Schumm,,2,0,66,3,381.5
Charmaine Rosenbaum,,2,0,53,4,9.3782
Florentino Halvorson,240.151.174.5,1,1,27,6,1252.1
Lloyd Fay,99.232.215.86,4,1,33,6,329.79
Kelley Raynor,182.171.110.66,3,1,51,6,55.432
Deidra Donnelly,70.40.117.30,4,1,46,5,688.53
Carri Mertz,,2,0,56,8,422.09
Shelby Kessler,,4,0,30,3,675.3
Anton Sipes,,3,0,37,3,2549.5
Markus Stokes,179.249.23.164,1,1,68,6,837.31
Everett Tillman,,2,0,74,2,497.9
Juliann Effertz,221.212.137.42,1,1,28,4,460.9
Darrin Abshire,,4,0,20,6,1002.6
Domingo Ullrich,157.186.177.206,3,1,69,3,734.1
Joette Bogisich,161.255.101.113,3,1,37,6,167.51
Jospeh Parisian,,4,0,53,5,1837.1
Karry Hessel,,3,0,28,3,702.98
Alfredo Oberbrunner,233.85.207.137,1,1,46,3,784.89
Echo Harris,27.50.53.175,3,1,60,8,827.54
Bari Streich,156.203.73.171,1,1,34,4,891.14
Sidney McGlynn,169.107.254.16,4,1,25,5,426.05
Elisabeth Krajcik,,2,0,51,6,95.696
Theo Kuhn,,2,0,61,4,442.09
Gabriella Nienow,153.225.143.247,3,1,64,6,990.24
Clarita Robel,19.254.146.15,1,1,47,4,247.18
Willy Schinner,81.43.101.102,3,1,40,6,554.74
Danita Bartoletti,35.72.145.151,3,1,57,3,351.75
Chris Hermann,194.12.188.202,4,1,41,6,226.32
Corrinne Denesik,,2,0,75,2,428.09
Wilton Nolan,,2,0,28,5,321.59
Denny Stehr,,2,0,42,3,444.7
David Stehr,,2,0,80,1,168.72
Filiberto Weber,249.198.220.177,1,1,20,4,1618.7
Carmelia Cruickshank,244.235.83.184,4,1,48,7,1361.0
Arturo Hirthe,,4,0,27,5,876.61
Ashley Goyette,134.226.116.187,4,1,42,3,1764.7
Lovella Rempel,,2,0,54,1,381.32
Karissa Jakubowski,,2,0,65,3,159.62
Delilah Jerde,24.87.50.182,4,1,44,7,1961.9
Sha Wisozk,,3,0,50,4,1492.5
Janel Klein,54.103.150.236,1,1,30,2,554.42
Young Kuhn,4.244.48.53,4,1,49,6,450.02
Danial Morar,,3,0,52,8,1067.2
Lana Reynolds,,3,0,58,4,2509.2
Justa Bayer,,2,0,35,7,319.12
Floyd Goldner,228.130.133.195,3,1,45,5,93.082
Wade Kozey,,4,0,35,3,1964.3
Edmund Wolf,,2,0,39,5,490.07
Dean West,109.148.220.238,1,1,42,7,720.69
Ike Little,,3,0,21,5,1556.8
Carmina Kuphal,185.98.214.12,4,1,52,2,1744.5
Rodolfo Schowalter,,2,0,59,4,127.85
Paul Bogisich,,4,0,30,6,1409.7
Rupert Kessler,57.166.3.69,4,1,32,8,933.27
Elwood Smitham,154.247.26.168,1,1,30,3,174.83
Delbert Tromp,102.159.57.173,3,1,59,2,776.01
Cecil Parisian,,3,0,20,4,2337.6
Jerome Cruickshank,105.123.117.153,3,1,45,2,925.05
Stanley Gusikowski,,4,0,55,1,2002.8
Donnell VonRueden,99.97.163.35,1,1,54,2,549.72
Lazaro Keebler,192.117.93.116,4,1,46,4,1920.3
Numbers Simonis,,4,0,41,5,2115.2
Royal Torphy,,4,0,18,2,2623.3
Collin Kshlerin,114.219.178.187,1,1,47,5,461.61
Tomasa Hoeger,,2,0,79,3,250.59
Lance Kuhlman,,4,0,19,6,2232.6
